0.22046875298705704, 166.08996539792383
0.4335773958592215, 288.58131487889267
0.5322697814907578, 301.03806228373696
1.114722131946702, 315.5709342560553
1.7945286661951103, 334.25605536332176
3.444866084230248, 375.7785467128027
4.9963874172940494, 404.0766478973045
6.740522663404005, 427.68166089965393
9.257874305744274, 449.64670993697575
11.580129614406701, 460.89965397923874
14.86876063392533, 469.20415224913495
17.57608352178063, 470.0764734540277
19.50923977765946, 466.6918670792145
21.151618268366825, 458.82352941176464
22.50341297694918, 447.67526381425944
23.854662283951797, 433.14239184194116
25.494417786614157, 408.9965397923875
27.807834215909306, 365.39792387543247
28.86735552199431, 340.4844290657439
29.250415798428566, 317.64705882352933
29.437764055898608, 280.27681660899646
