0.21925727737722145, 104.24774601396564
0.6597288047653738, 391.7783343144787
0.7483312213763309, 408.4511539267433
0.749528551330533, 416.78457040799015
1.5273201265319418, 430.21393380978895
4.8075790986101, 460.8163794737735
9.294698871929706, 491.17000177821933
12.744080700038914, 498.8675254183171
15.415922492840966, 494.88640332059504
16.018763032402475, 490.6565586687068
16.964369456112866, 472.07726769304446
17.822555700787245, 445.05353062670247
18.848966804027018, 388.8748091755385
19.273120940303123, 340.98759765722434
