0.07999999999999918, 159.61538461538464
0.39999999999999947, 357.69230769230774
0.47999999999999954, 378.84615384615387
0.5599999999999987, 394.2307692307692
0.7999999999999998, 409.61538461538464
1.5999999999999988, 436.53846153846155
3.3600000000000003, 469.2307692307693
6.079999999999999, 505.7692307692308
9.04, 526.9230769230769
10.8, 534.6153846153846
14.719999999999999, 542.3076923076924
17.999999999999996, 538.4615384615385
20.479999999999997, 532.6923076923077
22.24, 521.1538461538462
24.08, 498.0769230769231
25.679999999999996, 465.38461538461536
26.719999999999995, 432.69230769230774
26.88, 398.0769230769231
