0.16842105263157858, 80.42160230864363
0.4210526315789469, 303.4096468324859
0.5052631578947366, 349.1054005771609
1.094736842105263, 378.3751545966744
2.3578947368421055, 398.7984059365123
4.631578947368421, 435.716916311667
7.157894736842104, 470.03600384773944
9.852631578947365, 490.26357015253535
13.557894736842103, 502.91328844303973
16.842105263157897, 507.0320186890201
19.45263157894737, 505.32362237185646
21.810526315789474, 498.120654115707
24, 483.5992854198158
26.189473684210526, 456.28418304246253
28.29473684210526, 423.4822042050295
29.68060150375939, 391.90061838669783
31.22766917293233, 350.50916586505423
32.16842105263157, 312.17094956712924
